Trial,ParticipantID,SearchOrder,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
1,4_2_F1,1,41,280,1202,676.8,219.9,15751,16030,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,3,222,1432,472.9,400.5,3498,3719,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,4,264,1579,375.2,598.6,3770,4033,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,5,438,1530,996.2,617.2,4075,4512,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,6,205,1519,948.5,670.2,4533,4737,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,7,364,1512,1431.6,528.7,4779,5142,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,8,322,1383,1435.3,446.9,5174,5495,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,9,569,1329,1448,836.6,5536,6104,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,10,129,1515,1639.2,582.4,6157,6285,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,11,193,1524,1641.8,585.6,6294,6486,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,12,329,1383,1724,523,6521,6849,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,13,185,1315,1693,283.2,6883,7067,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,14,179,1257,1683.3,90.1,7105,7283,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,15,246,1269,917.1,117.7,7351,7596,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,16,121,1273,440.7,185.4,7648,7768,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,17,556,1163,1591.4,132.4,7912,8467,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,52,347,1438,308.9,208.2,19981,20327,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,42,413,1337,533,481.9,16066,16478,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,43,165,1453,511.3,560.9,16504,16668,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,44,376,1489,703.8,408.2,16701,17076,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,45,191,1628,453,690.1,17126,17316,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,46,507,1665,417.2,601.5,17344,17850,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,49,428,1347,1608.5,166.9,18615,19042,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,50,351,1094,1471.6,91.9,19077,19427,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,51,449,1210,738.9,178.8,19486,19934,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,53,294,1494,301.5,398.3,20372,20665,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,54,248,1522,279.1,535.2,20692,20939,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,55,197,1445,1107.9,479.4,20998,21194,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,47,355,1462,1435.7,623.3,17914,18268,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,48,251,1536,1498.7,576.3,18296,18546,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,5_1_m2,2,1,340,1440,843,521.5,7,346,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,41,288,1175,1087.2,611.8,15173,15460,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,38,588,1238,1178.7,614.3,13386,13973,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,39,399,1191,1148.9,604.3,13982,14380,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,40,770,1191,1119,604,14394,15163,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,42,344,1172,1072.8,617.5,15470,15813,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,43,1069,1119,1131.6,641.2,15835,16903,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,44,396,1135,1088.9,660.8,16916,17311,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,46,161,1124,1105.6,699.1,17775,17935,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,47,364,1143,978.3,669.9,17958,18321,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,48,262,1119,1000.5,653,18336,18597,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,45,433,1125,1123.6,660.3,17327,17759,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,35,763,1254,1303.5,642.5,11446,12208,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,36,672,1237,1316.4,608.8,12228,12899,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,2,111,1534,811.9,737,380,490,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,3,307,1310,931.6,845.2,528,834,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,4,77,1256,508.7,850.7,887,963,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,5,342,1225,1482,890.8,1017,1358,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,6,196,1272,1683.3,959,1388,1583,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,7,148,1319,1675.1,863.2,1607,1754,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,8,425,1292,1425.2,863.4,1789,2213,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,9,288,1297,1401.9,792.7,2235,2522,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,10,190,1252,1571.3,743.3,2550,2739,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,11,168,1270,1373.8,712,2767,2934,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,12,327,1265,1537.9,676.7,2967,3293,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,13,320,1251,1677.7,699.7,3321,3640,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,14,296,1283,1736.7,662.1,3660,3955,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,15,168,1276,1715.6,646.1,3963,4130,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,37,455,1247,1226.5,616.4,12917,13371,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,49,335,1126,998.5,641.8,18607,18941,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,50,636,1115,979.8,622.7,18952,19587,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,51,229,1083,939.3,678.5,19610,19838,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,52,600,1052,970.7,673.6,19854,20453,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,53,684,1072,941,685.8,20470,21153,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,28,285,1321,959.2,836.5,8824,9108,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,29,262,1284,1212.5,684.2,9148,9409,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,30,190,1321,1127,692.6,9431,9620,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,31,463,1320,1226.4,683.4,9644,10106,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,32,217,1325,1094.5,684.5,10129,10345,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,33,636,1309,1142.7,658.6,10362,10997,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,34,400,1220,1260.9,662,11025,11424,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,25,284,1199,1389.1,686.9,7484,7767,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,27,551,1246,1203.5,740.6,8238,8788,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,19,553,1234,1674.5,617.6,5029,5581,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,16,327,1237,1724.5,621.4,4149,4475,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,17,277,1227,1727,602.4,4484,4760,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,18,244,1226,1701.7,635.3,4776,5019,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,22,498,1207,1460.5,647.6,6227,6724,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,20,207,1219,1631.8,639,5593,5799,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,26,429,1167,1271.3,692.8,7790,8218,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,23,465,1153,1480.7,626.3,6739,7203,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,24,247,1159,1426.1,702.8,7227,7473,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,21,384,1240,1555.2,669.3,5822,6205,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_2_m,NA,4,575,2857,968.7,615.7,2719,3293,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,6,2944,2752,997.8,416.3,3489,6432,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,2,267,2319,983.7,452.3,637,903,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,3,1776,2510,961.5,421.8,912,2687,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,5,145,2756,1003,392.3,3332,3476,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,1,607,2207,890.8,434.3,7,613,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,6_1_m,NA,2,1396,1524,1007.3,445.9,599,1994,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_1_m,NA,4,1615,1490,1022.8,430.3,4819,6433,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_1_m,NA,3,2789,1533,1026.7,432.9,2012,4800,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_1_m,NA,1,551,1384,1137.9,421.4,7,557,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_3_m2,2,43,161,1435,786.3,625.1,19385,19545,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,42,774,1469,750.2,620.2,18602,19375,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,9,704,1723,186.5,701,2359,3062,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,10,131,1668,263,717.1,3082,3212,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,11,153,1675,343.6,684.7,3231,3383,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,12,395,1629,228.1,646.8,3409,3803,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,13,323,1576,207.4,623.9,3811,4133,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,14,290,1562,208.4,594.3,4150,4439,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,15,489,1533,245.3,589.5,4449,4937,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,16,817,1525,291.7,592,4946,5762,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,17,469,1524,315.8,607.9,5770,6238,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,18,195,1527,306.4,639.6,6253,6447,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,19,505,1524,386.7,665.3,6468,6972,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,20,371,1543,414.3,651.2,6979,7349,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,21,1114,1532,455,621.8,7367,8480,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,22,591,1552,466.1,635.5,8626,9216,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,37,372,1549,805,683.7,16435,16806,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,38,311,1521,789.7,662.6,16817,17127,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,39,338,1487,763.1,656.6,17138,17475,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,40,462,1456,707.9,659.7,17491,17952,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,41,633,1460,725.9,644.2,17961,18593,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,44,1221,1376,759.5,615.3,19556,20776,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,45,391,1363,735.2,593.4,20788,21178,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,23,1190,1512,423.2,615.9,9224,10413,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,24,182,1539,466.7,608.1,10428,10609,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,25,332,1554,492.9,604.8,10617,10948,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,26,212,1557,526.8,628.9,10961,11172,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,27,158,1547,569.3,622.9,11186,11343,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,28,511,1534,538.4,609.2,11354,11864,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,29,549,1522,553.1,637.3,11878,12426,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,30,1537,1521,586.6,665.2,12438,13974,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,31,309,1585,648.5,687.5,13991,14299,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,32,375,1574,544.8,773,14328,14702,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,33,496,1541,739.7,758.8,14730,15225,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,34,351,1499,788.3,736.1,15244,15594,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,35,457,1505,795.4,691.3,15612,16068,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,36,344,1543,844.2,693.7,16080,16423,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,1,400,1515,870,271.7,7,406,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,2,168,1634,960.3,714.4,460,627,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,5,156,1756,465.4,612,1190,1345,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,6,168,1762,229.3,752.5,1395,1562,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,7,489,1805,230.1,690.6,1573,2061,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,3,217,1625,924,777.7,652,868,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,4,231,1697,870,617.8,912,1142,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,8,275,1817,231.3,639.1,2072,2346,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
2,1_1_f1,1,4,53,4593,1084.3,370.9,912,964,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,5,20,4527,1250.7,277.8,1170,1189,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,6,43,4495,1252.8,277.2,1214,1256,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,1,268,4017,1678.2,626.1,7,274,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,12,173,4768,712.7,750.2,2172,2344,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,3,154,4487,1056.1,516,726,879,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,15,45,4554,605.8,536.9,2754,2798,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,16,162,4593,660.3,551.4,2843,3004,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,7,70,4414,1262.5,277,1308,1377,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,8,52,4393,1255.7,273.6,1407,1458,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,9,64,4582,1154.9,730.5,1536,1599,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,10,201,4656,1153.9,719.9,1616,1816,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,11,248,4774,932.6,816.5,1867,2114,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,13,74,4641,646.6,506.8,2401,2474,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,14,60,4598,643.8,510.6,2514,2573,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,2,132,4160,1575.4,620.8,299,430,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,42,190,3868,1455.5,431.9,8436,8625,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,17,88,4613,647.1,558.2,3060,3147,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,18,138,4627,642.1,561.7,3217,3354,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,19,245,4667,642.8,560,3451,3695,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,20,84,4715,656.5,556.5,3708,3791,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,21,79,4801,668.4,551,3895,3973,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,43,30,4456,1014,376.5,9545,9574,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,44,37,4444,1029.7,375.5,9612,9648,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,45,398,4487,1009.3,639.7,10014,10411,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,46,199,4482,1123.8,854.6,10461,10659,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,22,239,4780,1073.3,509.7,4019,4257,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,23,165,4798,1065.9,502,4290,4454,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,24,320,4818,1015.7,608.1,4520,4839,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,25,73,4936,932.6,726.9,4866,4938,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,26,45,4969,947.3,727.2,4945,4989,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,27,39,5019,945.2,726.2,5055,5093,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,28,238,4880,1230.5,634.4,5127,5364,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,34,40,4449,989.1,422.3,6222,6261,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,35,189,4495,991.5,409.5,6294,6482,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,36,168,4424,1072.2,533.5,6521,6688,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,37,175,4262,1245.7,289,6736,6910,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,38,72,4251,1236.3,283.4,6971,7042,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,39,68,4087,969.4,317.3,7755,7822,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,40,91,3608,1400.5,308.3,8149,8239,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,41,145,3704,1339.2,275,8257,8401,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,48,173,4784,1051.5,958.5,10955,11127,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,49,76,4846,1047,959.3,11135,11210,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,29,221,4709,1299.2,629.6,5385,5605,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,30,89,4570,1086.3,370.4,5665,5753,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,31,156,4584,1084.4,373.2,5762,5917,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,32,62,4473,1098.8,318.3,5945,6006,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,33,32,4415,1101.2,320.3,6041,6072,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_1_f1,1,47,243,4658,929.3,920.7,10689,10931,VisualSearch,female,ng038ws.jpg,Count,NA,NA,NA
2,1_2_f,NA,6,294,2828,997.2,488.6,2353,2646,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,1,463,2466,1017.2,520.5,7,469,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,8,2390,2944,986.7,681.7,2802,5191,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,5,173,2701,990.1,475.1,2160,2332,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,2,617,2640,978.3,483.4,487,1103,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,4,169,2692,979.8,650,1939,2107,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,9,1111,2738,989.1,474.5,5243,6353,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,7,94,2995,1000.8,703.2,2699,2792,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,1_2_f,NA,3,770,2733,985.5,631.3,1151,1920,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
2,2_1_f,NA,7,809,975,987.1,477.6,2476,3284,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,4,210,860,984.3,578,1773,1982,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,8,455,962,976.6,657.3,3311,3765,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,10,2086,1022,964.9,456.3,4179,6264,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,9,364,973,984.9,478,3795,4158,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,5,316,911,955.5,630.8,2008,2323,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,6,101,970,971.7,448.8,2360,2460,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,1,415,1111,840.7,519,7,421,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,2,252,1051,955.7,473.8,448,699,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_1_f,NA,3,1032,967,965.9,462,718,1749,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
2,2_2_f2,2,34,550,1372,905.5,1040.8,11027,11576,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,35,361,1425,945.9,1079.2,11610,11970,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,32,431,1670,807.8,890,9930,10360,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,33,594,1606,878.2,930.7,10386,10979,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,37,26,1163,948.8,1229.6,12104,12129,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,38,635,1518,951.3,1006.4,12274,12908,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,28,498,1682,694.1,907.1,8682,9179,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,29,288,1658,625.6,938.7,9208,9495,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,30,199,1683,781.5,1005.1,9522,9720,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,31,164,1704,778.7,941.9,9742,9905,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,36,91,1446,966.1,1041.6,11993,12083,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,10,195,1383,745.3,300.6,2066,2260,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
2,2_2_f2,2,1,54,1642,855,686.6,7,60,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
