Trial,ParticipantID,SearchOrder,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
9,5_1_m2,2,101,LEFT,6.55,46,201.62,142.46,false,37006,37051,1589.6,1034.9,1264.6,874.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,103,LEFT,4.69,37,194.18,126.65,false,37731,37767,948.2,879.1,742.9,751.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,53,RIGHT,2.38,26,140.36,91.65,false,18792,18817,317.1,902,451.7,872.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,54,RIGHT,1.88,21,116.96,89.29,false,19271,19291,463.3,870.7,560.1,833.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,55,DOWN,3.85,33,201.92,116.57,false,19522,19554,567.9,831.5,423.4,962.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,56,LEFT,3.38,36,133.09,93.91,false,19918,19953,412.6,959.2,260.6,1063.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,57,UP,1.91,23,106.46,83.04,false,20300,20322,264.8,1057.7,233.1,971.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,58,RIGHT,10.67,51,332.38,209.2,false,20511,20561,235.9,943.6,759.1,694.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,59,LEFT,1.9,20,118.39,95.07,false,21000,21019,741.7,707.2,645.6,742.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,60,UP,2.11,23,123.52,91.58,false,21311,21333,640.9,735.3,693.2,656,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,61,DOWN,1.21,23,52.15,52.57,false,21839,21861,699,652.5,656.4,691.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,62,RIGHT,7.26,41,274.61,176.99,false,22019,22059,643.5,690.4,1048,685.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,63,DOWN,3.29,35,155.88,93.99,false,23191,23225,1043.2,676.4,1104.7,807.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,64,UP,4.1,36,184.15,113.89,false,23669,23704,1101.9,804.5,952.3,673.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,65,RIGHT,0.64,12,49.26,53.02,false,23921,23932,958.8,669.4,993.1,663.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,66,RIGHT,11.09,50,335.73,221.71,false,24389,24438,988.7,670.7,1613.8,723.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,67,UP,0.72,16,46.73,45.14,false,24728,24743,1598.8,722.9,1599.6,692.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,68,LEFT,2.71,24,154.53,112.87,false,25229,25252,1585.6,673.7,1431.2,678.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,69,RIGHT,0.99,15,70.08,66.22,false,25548,25562,1412.7,679.7,1465,664.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,70,RIGHT,4.38,35,191.38,125.03,false,25806,25840,1470,666,1710.3,611.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,71,DOWN,4.71,33,217.3,142.85,false,26201,26233,1698.6,624.6,1771,821.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,72,UP,1.04,14,70.08,74.16,false,26389,26402,1744,831.9,1733.7,786.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,73,LEFT,7.55,42,281.49,179.77,false,26657,26698,1733.9,766.9,1313.9,867.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,74,LEFT,2.13,24,131.02,88.75,false,27042,27065,1317.5,866.9,1204.6,832.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,75,UP,1.04,15,70.73,69.26,false,27301,27315,1190.5,827.7,1226.2,792,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,76,UP,9.98,48,338.68,207.96,false,27514,27561,1229,794.4,1402.5,401.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,77,UP,4.64,37,221.62,125.36,false,27777,27813,1394.5,408.7,1376.3,225.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,108,LEFT,2.16,23,128.58,94.07,false,39846,39868,1426.4,666.6,1308.4,644.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,109,LEFT,10.04,49,319.42,204.93,false,40378,40426,1287,638.2,731.3,691.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,110,RIGHT,2.3,22,137.14,104.44,false,40689,40710,736.1,682.5,857.7,653.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,102,LEFT,5.52,39,220.46,141.56,false,37264,37302,1260.2,876.9,944.7,879.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,111,LEFT,2.74,27,148.25,101.66,false,40951,40977,868.4,656.8,719.1,679.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,19,LEFT,6.06,51,234.99,118.91,false,6432,6482,850.3,152.8,600,305.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,20,LEFT,6.54,39,256.84,167.78,false,7073,7111,596,310.6,262.8,416.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,37,LEFT,6.54,48,275.11,136.28,false,13284,13331,636.2,609.5,276.3,677.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,38,DOWN,1.43,19,93.6,75.25,false,13491,13509,260.3,672.6,297.2,727.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,79,DOWN,5.6,35,271.52,159.96,false,29065,29099,841.1,401.5,642.3,572.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,80,RIGHT,0.53,11,41.85,47.86,false,29267,29277,642.5,578.8,667.4,590,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,81,UP,10.04,51,300.23,196.96,false,30044,30094,661.6,592.1,503.1,206.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,1,RIGHT,4.3,30,227.21,143.42,false,167,196,308.6,153.7,542.7,180.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,42,DOWN,3.61,32,168.78,112.97,false,14656,14687,419.4,920.1,531.7,1061.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,43,RIGHT,4.32,38,180.89,113.61,false,14932,14969,538,1080.6,790.6,1051,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,44,RIGHT,2.17,22,127.29,98.43,false,15361,15382,774.2,1059.3,899.7,1075.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,45,RIGHT,9.64,48,296.08,200.74,false,15717,15764,890.2,1079.1,1461.8,1065.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,46,RIGHT,2.56,24,150.47,106.68,false,16068,16091,1440.3,1084.3,1587.7,1048.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,47,UP,2.41,25,124.22,96.29,false,16372,16396,1608.9,1050.8,1606.4,939.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,48,LEFT,5.11,37,216.31,138.06,false,16672,16708,1592.8,928.9,1293,925,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,49,LEFT,6.12,41,227.11,149.22,false,17146,17186,1294.8,918.5,945.3,892.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,50,LEFT,1.77,21,114.37,84.08,false,17512,17532,941.4,892.1,843.9,873.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,51,LEFT,8.44,44,306.6,191.9,false,17819,17862,831.5,867.8,345.5,916.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,52,.,0.45,8,38.61,55.91,false,18481,18488,343.8,914.4,328.3,898.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,21,RIGHT,11.63,46,413.87,252.92,false,7369,7414,269.7,415.5,817.3,675.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,22,LEFT,1.39,20,77.49,69.58,false,7668,7687,789.1,686,732.1,646.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,23,RIGHT,6.64,40,283.27,166.05,false,7901,7940,698.4,640,1059.7,696,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,24,LEFT,7.58,41,294.26,184.97,false,8200,8240,1042.6,687.7,644.4,586.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,25,DOWN,4.39,36,193.07,121.86,false,8915,8950,643.6,582.6,644.6,766.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,26,RIGHT,7.59,43,263.55,176.6,false,9382,9424,639.8,750.5,1037.7,876,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,31,RIGHT,11.4,49,346.59,232.63,false,11529,11577,1058,633.7,1704.6,647.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,32,LEFT,0.78,13,60.14,60.32,false,11793,11805,1686.4,650.8,1654.2,627.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,33,LEFT,6.11,41,211.95,148.94,false,12048,12088,1623.3,622.1,1279,605.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,34,LEFT,3.81,32,169.41,119.19,false,12416,12447,1271.3,601.2,1060.7,606.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,35,LEFT,8.45,43,293.12,196.59,false,12691,12733,1039,603.5,572.2,638.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,36,RIGHT,1.28,16,86.53,80.02,false,12954,12969,574.9,631.3,634.8,602.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,39,UP,1.89,24,95.27,78.64,false,13845,13868,302.9,740.5,268.9,663.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,40,DOWN,5.61,37,265.2,151.64,false,14104,14140,257.9,657.9,418.2,869.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,41,DOWN,0.93,17,73.37,54.45,false,14412,14428,386.5,878.3,420.7,910.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,136,.,0.3,8,36.97,37.94,false,40794,40801,1629.3,1121.3,1629.5,1106.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,14,.,0.32,8,33.72,39.72,false,3810,3817,342.3,862.6,323.6,862.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,68,UP,9.42,50,251.09,188.46,false,18415,18464,1355.6,661.6,1292.4,282.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,52,LEFT,2.14,24,119.94,89.35,false,13750,13773,1153.2,380,1040.6,400.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,53,UP,9.08,55,253.36,165.05,false,13911,13965,1036.7,401.4,834.4,78,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,54,LEFT,6.7,40,241.47,167.49,false,14272,14311,853.9,112.8,527.9,226.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,55,LEFT,4.97,37,179.2,134.22,false,14513,14549,554.5,221.7,280.4,230.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,56,DOWN,10.11,41,372.78,246.55,false,14788,14828,295.4,226.8,388.5,633.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,57,LEFT,3.54,30,167.82,118.13,false,15055,15084,380.9,625.5,224.7,722.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,58,RIGHT,7.52,40,309.16,187.94,false,15599,15638,249.3,734.2,663,649.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,115,RIGHT,4.57,35,208.36,130.45,false,31821,31855,459.8,691.3,715.6,672.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,116,LEFT,5.18,36,199.69,143.86,false,32090,32125,706.6,668.3,425.2,728.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,117,RIGHT,7.32,39,308.79,187.58,false,32678,32716,438.8,709.7,833.8,806,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,127,.,0.42,8,38.94,52.61,false,36751,36758,924.4,676.7,947.1,672.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,128,RIGHT,7.82,39,313.07,200.39,false,37591,37629,933.3,676.2,1369.4,695.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,129,RIGHT,0.76,12,53.72,63.09,false,37831,37842,1360.1,699,1401.9,705.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,130,RIGHT,4.02,30,198.13,134.09,false,38397,38426,1414.1,691.2,1633.4,745.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,118,LEFT,7.41,42,253.03,176.44,false,32989,33030,808.7,837.2,404.5,742.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,119,.,0.3,7,32.22,42.2,false,33228,33234,432.3,723,438.8,711.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,120,RIGHT,7.67,40,320.1,191.79,false,34137,34176,429.2,714.1,848.9,801.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,121,LEFT,0.66,12,50.92,54.81,false,34601,34612,820,815.7,783.3,820.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,122,.,0.32,7,29.72,45.2,false,34944,34950,785.1,827.4,767.5,824.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,123,LEFT,1.77,22,102.37,80.34,false,35263,35284,771.2,818,674.5,798.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,124,RIGHT,6.68,38,273.87,175.72,false,35444,35481,666.4,778,1038.4,738.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,125,LEFT,1.47,22,77.08,66.92,false,35908,35929,1031,727.3,965.1,690.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,126,LEFT,0.92,15,64.41,61.25,false,36591,36605,977.8,679.8,926.9,680.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,70,UP,6.09,40,191.23,152.34,false,19034,19073,1557.5,343.2,1622.9,105.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,71,DOWN,4.45,37,150.34,120.31,false,19408,19444,1612.8,112.3,1688.4,281.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,72,DOWN,0.94,15,61.59,62.77,false,19826,19840,1689.3,288.2,1715,321.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,73,LEFT,17.18,61,469.92,281.68,false,20043,20103,1734,319.4,805.3,172.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,131,UP,0.94,19,50.26,49.23,false,38755,38773,1637.7,749.2,1613.7,713.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,132,RIGHT,1.88,23,104.12,81.52,false,39426,39448,1586.4,705.4,1685.8,738.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,133,LEFT,4.04,37,137.82,109.28,false,39811,39847,1689.4,746.1,1488.2,838.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,135,DOWN,4.29,35,162.3,122.43,false,40643,40677,1730.5,940,1626.5,1124.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,69,RIGHT,5.22,33,241.58,158.27,false,18680,18712,1287,300.4,1569.2,341,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,83,RIGHT,2.8,27,141.64,103.88,false,22448,22474,845.3,1064.3,1008.6,1049.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,84,RIGHT,2.72,28,126.36,96.97,false,22677,22704,1009.5,1048.8,1168.4,1045.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,85,LEFT,5.29,39,184.53,135.63,false,22848,22886,1168.6,1044.9,862,1085.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,86,LEFT,0.81,14,56.14,57.66,false,23021,23034,878.3,1079.5,832.4,1070,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,74,LEFT,5.86,38,228.73,154.11,false,20319,20356,878.8,196.6,563.4,209.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,75,LEFT,6.09,39,218.33,156.28,false,20640,20678,582.4,214,245.1,209.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,76,UP,2.52,25,120.16,100.78,false,20859,20883,264.2,188.6,263.1,88.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,77,RIGHT,4.25,32,187.75,132.8,false,21050,21081,261.7,57.9,496.1,71.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,78,DOWN,24.74,65,753.65,380.69,false,21285,21349,491.8,73.9,508.6,1156.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,79,UP,1.9,25,96.18,75.9,false,21419,21443,534.7,1091.1,542.6,1002.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,67,LEFT,0.61,11,50.05,55.13,false,18089,18099,1397.5,665,1363.5,667.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,81,RIGHT,3.27,29,157.85,112.72,false,21945,21973,493.3,1042.4,686.3,1035.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,82,RIGHT,2.26,26,114.69,87.11,false,22176,22201,691,1035.4,821.4,1055.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,4,LEFT,9.56,42,359.19,227.64,false,1187,1228,1268.7,899.3,759.9,1076.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,87,UP,3.47,32,143.36,108.5,false,23388,23419,819.4,1085.9,875,933.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,88,RIGHT,4.75,33,209.37,143.88,false,23647,23679,861.3,931.3,1134,926.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,89,RIGHT,9.44,43,395.09,219.62,false,23943,23985,1126.1,919.5,1650.8,1071.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,90,DOWN,0.83,15,60.31,55.3,false,24250,24264,1606.4,1049.9,1572.6,1078.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,134,RIGHT,4.76,34,214.05,139.94,false,40135,40168,1485.4,845.3,1746.1,927.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,11,LEFT,0.74,14,51.44,52.82,false,2865,2878,302.2,749.2,269.8,728.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,80,DOWN,1.64,21,104.6,77.87,false,21623,21643,540.6,983.4,479.9,1042.1,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,13,UP,1.85,23,83.98,80.44,false,3453,3475,429.8,926.1,359.8,862.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,5,RIGHT,2.11,31,130.26,67.91,false,1512,1542,808.4,1064.4,918.8,1021.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,6,RIGHT,6.82,37,309.26,184.4,false,1653,1689,922.5,1023.1,1314.9,1090.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,12,DOWN,5.63,38,230.17,148.09,false,3032,3069,259.8,712.8,439.9,919.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,8,LEFT,9.34,43,331.01,217.19,false,2242,2284,1132.4,923.1,597.1,886,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,9,LEFT,3.77,32,161.79,117.85,false,2431,2462,633.1,887.3,415.5,906.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,113,UP,1.4,18,83.29,77.6,false,31327,31344,376.3,742.7,404.5,687,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,114,RIGHT,1.22,19,77.96,64.11,false,31645,31663,398.2,676.4,466.3,686.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,1,UP,7.73,58,285.74,133.35,false,568,625,642.4,753.7,814.3,461.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,2,DOWN,11.19,45,405.78,248.6,false,762,806,799.7,490.1,1223.8,832.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,3,RIGHT,2,25,111.2,80.17,false,985,1009,1185.3,822.8,1274.4,877.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,18,RIGHT,9.53,44,311.25,216.65,false,4546,4589,662.4,588.5,1075.5,355.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,59,UP,1.14,18,65.45,63.07,false,15809,15826,634,643.1,641,596.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,60,RIGHT,5.52,38,223.73,145.37,false,16168,16205,644,596.1,927,683.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,61,RIGHT,2,21,130.09,95.27,false,16402,16422,914.2,678.1,1010.5,719.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,62,LEFT,4.31,36,173.46,119.78,false,16639,16674,1020.1,734.6,807.8,823.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,63,UP,3.5,34,123.18,102.87,false,17012,17045,824.9,819,832,670.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,64,RIGHT,2.2,24,129.54,91.69,false,17253,17276,825.4,662.5,946.6,653.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,65,RIGHT,4.42,31,213.16,142.46,false,17488,17518,951,654.7,1194.8,639.4,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,66,RIGHT,3.68,30,173.62,122.78,false,17778,17807,1192.5,648.5,1398.4,649.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,91,UP,4.2,40,127.7,105,false,24451,24490,1573.5,1076.7,1561.9,883.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,92,LEFT,3.48,31,149.69,112.31,false,24781,24811,1564.5,889.9,1361.1,894.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,93,LEFT,0.73,16,45.57,45.92,false,25152,25167,1347.3,910.8,1313.8,890.7,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,94,DOWN,2.9,31,132.08,93.51,false,25318,25348,1303.6,889.1,1386.5,1002.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,95,LEFT,1.75,23,88.42,75.92,false,25666,25688,1403.1,1009.1,1302,1024.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,96,UP,8.22,45,268.09,182.75,false,25834,25878,1280,1030.2,1603.2,757.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,97,LEFT,1.12,16,71.1,70.13,false,26256,26271,1584.5,767.4,1519.5,766,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,98,LEFT,1.48,19,92.72,78.05,false,26490,26508,1508.1,777,1438.1,813.9,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,99,DOWN,0.94,13,67.72,72.51,false,26789,26801,1422.6,841.8,1391,875.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,100,LEFT,8.08,45,249.51,179.62,false,26974,27018,1389.9,883.9,927.2,862.3,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,101,RIGHT,3.01,27,153.72,111.64,false,27259,27285,950.2,863.9,1121.3,873,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,102,LEFT,4.24,33,173.47,128.4,false,27444,27476,1128.8,882.9,888,901,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,103,RIGHT,5.05,33,227.98,153.09,false,27820,27852,895.3,892.7,1180.7,930.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,104,.,0.5,9,45.25,55.48,false,28268,28276,1168.6,943.4,1144.6,955.8,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,105,LEFT,13.09,54,410.19,242.37,false,28459,28512,1141.7,955.6,379.8,915.2,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,106,LEFT,0.64,10,55.26,64.48,false,28754,28763,438.9,923.5,401.8,929.6,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,6_3_m2,2,107,UP,2.23,23,116.6,96.79,false,29015,29037,400.2,935.2,422.6,837.5,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
